Anime_id,Title,Genre,Synopsis,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,is_hentai
33589,ViVid Strike!,"['Action', 'Drama', 'Magic']","Raised up in the same orphanage, Fuuka and Rinne were once close friends but parted company after a quarrel ended up with Rinne overwhelmed Fuuka with her martial art skills. Fuuka has a life in poverty after leaving the orphanage. An accidental encounter with renowned martial arts champion Einhald Stratos discovered Fuuka's hidden talent in fighting; Einhald offered Fuuka a job and coaching, encouraging her to meet up with Rinne again—in a ring. 
 
(Source: ANN)",TV,"['KlockWorx', 'Sony Music Communications', 'Glovision', 'King Records']",['Seven Arcs Pictures'],7.26,8960.0,2102.0,31434.0,12.0,Original,"Oct 2, 2016 to Dec 18, 2016",https://myanimelist.net/anime/33589/ViVid_Strike,False
201,Video Girl Ai,"['Comedy', 'Drama', 'Ecchi', 'Romance']","After a crushing rejection, the heartbroken Youta Moteuchi trudges home. On his way, a dimly lit video store catches his eye, and he ends up purchasing a ""video girl"" tape meant to ease the hearts of lonely men. However, when he tries to play it in his broken VCR, a beautiful girl leaps out of his TV and lands on his bed. Calling herself Ai Amano, she looks like a golden opportunity for Youta to finally experience true love—that is, until her personality, now troubling thanks to the broken VCR, shows through. Despite her flaws, however, Ai wholeheartedly promises she will ensure Youta finds happiness and true love in his life. 
 
 Video Girl Ai  follows the daily life of a teenage boy and his pursuit of a fulfilling romance. With the help of his virtual guardian angel, Youta sets forth to find the girl of his dreams. 
 
[Written by MAL Rewrite]",OVA,['Shueisha'],['Production I.G'],7.28,8475.0,3185.0,17099.0,6.0,Manga,"Mar 27, 1992 to Aug 28, 1992",https://myanimelist.net/anime/201/Video_Girl_Ai,False
4266,Vie Durant,"['Sci-Fi', 'Drama', 'Vampire']","The Antarctic thaws and it is an era when most of the land has been submerged in water. The extinction of Mankind already draws near. Mankind who were born from Adam and Eve, were now deteriorating as they repeatedly get cloned from generation to generation. Things essential for the survival of living things were lost. 
 
Even so, the ones remaining cling on to survive... 
 
""We should get what we need for survival from something else...!"" 
 
And so, a mere small group of humans began a new life upon the surface of water, exhausting the resources of each and every other living thing to survive. In the end, they discover people who posess a huge quantity of things necessary for survival. 
 
The young men who posessed such things continues their journey even today, to escape from those who were pursuing them. They just wanted to find that something somewhere. They were seeking for the one and only ""help"" there was...  
 
(Source: AnimeNfo)",ONA,,"['Radix', 'Marine Entertainment']",4.94,157.0,9107.0,1037.0,8.0,Original,"Jul 15, 2003 to Sep 2, 2003",https://myanimelist.net/anime/4266/Vie_Durant,False
278,Viewtiful Joe,"['Action', 'Sci-Fi', 'Comedy', 'Shounen']","Joe, a red-headed movie buff, and Silvia, his girlfriend, are having a bit of relationship trouble. Silvia feels that Joe is taking her for-granted and wants to do something together for once, so Joe decides to take her to see an old action movie featuring his favorite hero, Captain Blue. What started out as a cute movie date takes a turn for the worst when Silvia is pulled into the movie by the leader of the evil organization, Jado. 
 
Joe follows her into the mysterious ""Movieland,"" and is granted a powerful device known as a V-Watch by Captain Blue himself. With it, he transforms into the action hero named ""Viewtiful Joe"" and goes off to rescue his girlfriend before she can be used by Jado to take over the world. It's a long road to go from average Joe to full-blown hero, but he'll give it his all to save both his girl and the world—and he'll do it in the most ""view-ti-ful"" way possible.",TV,"['TV Tokyo', 'MediaNet', 'Capcom']",['Group TAC'],6.86,3083.0,4676.0,7111.0,51.0,Game,"Oct 2, 2004 to Sep 24, 2005",https://myanimelist.net/anime/278/Viewtiful_Joe,False
37521,Vinland Saga,"['Action', 'Adventure', 'Drama', 'Historical', 'Seinen']","Young Thorfinn grew up listening to the stories of old sailors that had traveled the ocean and reached the place of legend, Vinland. It's said to be warm and fertile, a place where there would be no need for fighting—not at all like the frozen village in Iceland where he was born, and certainly not like his current life as a mercenary. War is his home now. Though his father once told him, ""You have no enemies, nobody does. There is nobody who it's okay to hurt,"" as he grew, Thorfinn knew that nothing was further from the truth.  
 
The war between England and the Danes grows worse with each passing year. Death has become commonplace, and the viking mercenaries are loving every moment of it. Allying with either side will cause a massive swing in the balance of power, and the vikings are happy to make names for themselves and take any spoils they earn along the way. Among the chaos, Thorfinn must take his revenge and kill the man who murdered his father, Askeladd. The only paradise for the vikings, it seems, is the era of war and death that rages on. 
 
[Written by MAL Rewrite]",TV,"['Kodansha', 'Twin Engine']",['Wit Studio'],,,334.0,4694.0,,Manga,"Jul 8, 2019 to Dec 30, 2019",https://myanimelist.net/anime/37521/Vinland_Saga,False
1341,Violence Jack: Harlem Bomber-hen,"['Action', 'Drama', 'Horror']","Kanto Hell Earthquake has demolished the metropolitan completely. After the earthquake, Slum King is kidnapping girls and sell them as sex slaves. Mari is wandering on the devastated field looking for her lover, Ken. But she is also kidnapped by them. While she is tortured and trained as a sex slave, Ken saves her. Ken has become the member of Slum King. The king offers condition to him; in return for releasing her, he has to kill Violence Jack.  
 
(Source: AniDB)",OVA,"['Production Reed', 'Dynamic Planning', 'SOEISHINSHA']",,5.37,3036.0,4801.0,6086.0,1.0,Unknown,"Jun 5, 1986",https://myanimelist.net/anime/1341/Violence_Jack__Harlem_Bomber-hen,False
1343,Violence Jack: Hell's Wind-hen,"['Action', 'Drama', 'Horror']","The survivors of Kanto's Hell Earthquake built a new city and christened it ""Hope Town"". However, this peaceful town becomes a nightmare when it's raided by the motorcycle gang, ""Hell's Wind"". They abduct the women while the remaining townsfolk are left helpless against them. 
 
Meanwhile, a boy, Subaro, meets Jun. Jun's lover was previously murdered, and the duo help one another to fight against Hell's Wind. The battles are getting more and more difficult, but with the appearance of Violence Jack, the citizens seem to gain the upper hand against Hell's Wind.  
 
(Source: AniDB)",OVA,['Dynamic Planning'],,5.61,2327.0,5579.0,4173.0,1.0,Unknown,"Nov 9, 1990",https://myanimelist.net/anime/1343/Violence_Jack__Hells_Wind-hen,False
1342,Violence Jack: Jigoku Gai-hen,"['Action', 'Drama', 'Horror']","The World as we know it has been torn apart shattered by a series of natural disasters that have turned civilization into a brutish nightmare of survival and has left whole cities buried beneath the Earth. It's now a lethal and chaotic place, a place where only the strongest and most savage remain alive. The strongest of them all is a giant warrior known as Violence Jack…  
 
Violence Jack tries to avert a civil war brewing among the wretched inhabitants of a subterranean metropolis called Evil Town. Based on a character created by manga horror specialist, Go Nagai.  
 
(Source: AniDB)",OVA,['Dynamic Planning'],,5.69,2611.0,5164.0,4718.0,1.0,Unknown,"Dec 6, 1988",https://myanimelist.net/anime/1342/Violence_Jack__Jigoku_Gai-hen,False
33352,Violet Evergarden,"['Slice of Life', 'Drama', 'Fantasy']","The Great War finally came to an end after four long years of conflict; fractured in two, the continent of Telesis slowly began to flourish once again. Caught up in the bloodshed was Violet Evergarden, a young girl raised for the sole purpose of decimating enemy lines. Hospitalized and maimed in a bloody skirmish during the War's final leg, she was left with only words from the person she held dearest, but with no understanding of their meaning. 
 
Recovering from her wounds, Violet starts a new life working at CH Postal Services after a falling out with her new intended guardian family. There, she witnesses by pure chance the work of an ""Auto Memory Doll,"" amanuenses that transcribe people's thoughts and feelings into words on paper. Moved by the notion, Violet begins work as an Auto Memory Doll, a trade that will take her on an adventure, one that will reshape the lives of her clients and hopefully lead to self-discovery. 
 
[Written by MAL Rewrite]",TV,"['Lantis', 'Pony Canyon', 'Rakuonsha', 'ABC Animation']",['Kyoto Animation'],8.59,107307.0,87.0,341473.0,13.0,Light novel,"Jan 11, 2018 to Apr 5, 2018",https://myanimelist.net/anime/33352/Violet_Evergarden,False
5505,Viper's Creed,"['Action', 'Military', 'Sci-Fi']","The story revolves around the members of a private military company (PMC), and the uneasy tension between them and the regular military after a war that caused massive environmental destruction. 
 
(Source: Animekon)",TV,['Sony Pictures Entertainment'],"['AIC Spirits', 'Digital Frontier']",6.83,3307.0,4596.0,8069.0,12.0,Original,"Jan 6, 2009 to Mar 24, 2009",https://myanimelist.net/anime/5505/Vipers_Creed,False
961,Virtua Fighter,"['Action', 'Adventure', 'Martial Arts', 'Comedy', 'Shounen']","Akira Yuki has spent years honing his Bajiquan skills under the guidance of his grandfather. He yearns to see the constellation of the eight stars of heaven, which are only revealed to those with real strength. This burning desire urges him to embark on travels, so as to learn more about how to see the stars. 
 
Meanwhile, a nefarious robotics scientist, Eva Durix, desires to create the perfect soldier. Eva's group, Judgment 6, tracks down and kidnaps Sarah Bryant, a college student and close acquaintance of Akira who is investigating a mysterious accident concerning her brother. Akira must now fight his way to Sarah to save her from the clutches of Judgement 6, a perilous path sure to be paved with countless challenges.",TV,"['Aniplex', 'TMS Entertainment', 'Yomiko Advertising', 'Sega', 'Half H.P Studio', 'TV Tokyo Music', 'Sony Music Entertainment']",['Tokyo Movie Shinsha'],7.13,2430.0,5178.0,5114.0,35.0,Game,"Oct 9, 1995 to Jun 27, 1996",https://myanimelist.net/anime/961/Virtua_Fighter,False
38851,Virtual-san wa Miteiru,"['Music', 'Comedy']","Virtual-san wa Miteiru is an anime that brings Virtual YouTubers to life. 
 
The term Virtual YouTuber, or VTuber, refers to a YouTuber who shows themselves as an animated character, hiding their true appearance but still bringing joy to viewers. VTubers featured in Virtual-san wa Miteiru include Hime Tanaka and Hina Suzuki, who together make the rhythmic music duo HimeHina; Siro, the cyber girl, who definitely, certainly, positively has never murdered anyone; the lazy, FPS-loving Hinata Nekomiya; the upbeat Akari Mirai who sexually harasses her juniors; and the lightweight Mito Tsukino, who has a serious superiority complex. 
 
In every episode these VTubers perform nonsense together in skits filled with slapstick, puns and fourth-wall-breaks. From the parody space adventure ""Virtual Wars"" to the nameless skit about bouncing gorillas, these absurdly funny segments are brimming with excitement. Virtual-san wa Miteiru is a one-of-a-kind comedy certain to bring delight to any fan of Virtual YouTubers! 
 
[Written by MAL Rewrite]",TV,['Dwango'],['Lide'],4.77,509.0,5610.0,2682.0,12.0,Original,"Jan 10, 2019 to Mar 27, 2019",https://myanimelist.net/anime/38851/Virtual-san_wa_Miteiru,False
2364,Virus: Virus Buster Serge,"['Action', 'Adventure', 'Mecha', 'Police', 'Sci-Fi']","Neo Hong Kong, 2097: The world has changed. Advances in genetic engineering and cybernetics have created an environment full of artificially enhanced humans and intelligent super-computers that operate using biological software. But the same technology that has allowed man and machine to merge has made both susceptible to a new kind of threat—digital viruses capable of controlling their hosts. 
 
(Source: ANN)",TV,['Plum'],['J.C.Staff'],5.55,988.0,6922.0,2686.0,12.0,Game,"Oct 3, 1997 to Dec 19, 1997",https://myanimelist.net/anime/2364/Virus__Virus_Buster_Serge,False
10595,VitaminX Addiction,"['Romance', 'School']","The story is set at Seitei Gakuen, an elite private academy that teaches every level from kindergarten until college in Tokyo. A new female teacher named Minami Yuuri is starting her second year of teaching here, and she is now moving up from teaching middle school students to the assignment she had sought after: grammar for high school students. Unfortunately, she gets assigned to class 3-E. The class, called ""Class X,"" is an infamous group of seniors who lack study skills; it is said that all of their previous teachers have retired due to ulcers or neurosis. Minami must try to reach out to these students, including the six leaders of the class ""B6"" (Baka 6), and get them into college. 
 
(Source: ANN)",OVA,,['Nomad'],6.27,89.0,8239.0,1616.0,3.0,Game,"Aug 26, 2011 to Oct 21, 2011",https://myanimelist.net/anime/10595/VitaminX_Addiction,False
20613,Viva Namida,['Music'],"Music video for Yasuyuki Okamura's song Viva Namida. 
 
It's also a promo for Space☆Dandy, animated television series produced by BONES. ",Music,,['Bones'],6.66,1844.0,6392.0,3107.0,1.0,Original,"Sep 22, 2013",https://myanimelist.net/anime/20613/Viva_Namida,False
14283,Vividred Operation,"['Action', 'Sci-Fi', 'Ecchi']","Friendship is the key to protecting the world. 
 
That is everyone's wish. Here in a world where science has solved all questions. 
 
This story is set in Oshima. The happy, carefree 14-year-old Akane Isshiki lived a poor, but well loved life together with her reliable little sister, Momo, who does all the housework, and her grandfather, Kenjirou, a genius inventor who only created useless devices. When the weather is clear, they can see the artificial island, Blue Island, across the sea. In the center of that island rises the revolutionary Manifestation Engine, a discovery that solved the world's energy problems. 
 
It is a peaceful future, just like everyone dreamed of. One where everyone can smile and be happy... 
 
But suddenly, the world is visited by danger. An unknown enemy, the Alone, appear, targeting the Manifestation Engine. As none of their weapons worked and they fell into despair, a lone girl takes a stand wearing a red ""Palette Suit"" which wields a great, hidden power. Before long, allies gather around her to fight. 
 
And their friendship becomes the only hope for saving the world! 
 
(Source: ANN)",TV,"['Aniplex', 'Mainichi Broadcasting System']",['A-1 Pictures'],6.52,21002.0,1731.0,52346.0,12.0,Original,"Jan 11, 2013 to Mar 29, 2013",https://myanimelist.net/anime/14283/Vividred_Operation,False
14359,Vocaloid China Project Senden Animation,"['Music', 'Fantasy']",A 3-minute full animation promotion video series of the Chinese Vocaloid 3 Package.,Music,,,6.12,634.0,7677.0,1968.0,5.0,Unknown,"Jun 7, 2012 to Nov 14, 2012",https://myanimelist.net/anime/14359/Vocaloid_China_Project_Senden_Animation,False
8249,Votoms Finder,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']","Aki Tesno lives in a poor village at the bottom of a valley. One day, a man from an uptown city asks Aki to rescue a kidnapped girl.",OVA,,['Sunrise'],6.32,907.0,7501.0,2067.0,1.0,Original,"Dec 4, 2010",https://myanimelist.net/anime/8249/Votoms_Finder,False
346,W: Wish,"['Drama', 'Harem', 'Romance', 'School', 'Slice of Life']","Based on a game by Princess Soft 
 
The main character, Junna has a twin sister Senna. He is an ordinal student of an elite school. However, in the past, a traffic accident deprived him of his parents and his memory. Junna survived the accident, and he has lived only with his sister though he has been looked after by his relatives. 
 
And present... 
The life with Senna in the same high school is so pleasant that he can forget the severe past. Because he has been in the world where there is only Senna, his lives in this town, such as the beginning of a new life, new environments, and the meetings, are so refreshing. 
 
However, he begins to recall the memories he lost in the accident. Though he enjoys happy and pleasant days, he is tossed by the past, the present, and the future. What is the truth hidden in his memory? 
 
(Source: AniDB)",TV,,"['Trinet Entertainment', 'Picture Magic']",6.27,4215.0,3909.0,11726.0,13.0,Visual novel,"Oct 3, 2004 to Dec 26, 2004",https://myanimelist.net/anime/346/W__Wish,False
33094,WWW.Working!!,"['Slice of Life', 'Comedy']","Daisuke Higashida is a serious first-year student at Higashizaka High School. He lives a peaceful everyday life even though he is not satisfied with the family who doesn't laugh at all and makes him tired. However, his father's company goes bankrupt one day, and he can no longer afford allowances, cellphone bills, and commuter tickets. When his father orders him to take up a part-time job, Daisuke decides to work at a nearby family restaurant in order to avoid traveling 15 kilometers to school by bicycle.",TV,"['Aniplex', 'Yomiuri Telecasting', 'Lawson']",['A-1 Pictures'],7.55,39228.0,1077.0,82053.0,13.0,Web manga,"Oct 1, 2016 to Dec 24, 2016",https://myanimelist.net/anime/33094/WWWWorking,False
1290,WXIII Kidou Keisatsu Patlabor,"['Sci-Fi', 'Police', 'Mecha']","When the level of Labor accidents begin to escalate around Tokyo Bay, police detectives Kusumi and Hata are assigned to investigate. What they discover leads to a series of government cover-ups, conspiracy concerning a new biological weapon entitled WXIII-Wasted Thirteen and a tragic, personal connection to Hata. The only hope to stop this threat is to cooperate with the military and lead WXIII into a showdown with the Labors of Special Vehicle Division 2.  
 
(Source: ANN)",Movie,"['Bandai Visual', 'Shochiku', 'Tohokushinsha Film Corporation']",['Madhouse'],6.86,3235.0,4726.0,6667.0,1.0,Original,"Mar 30, 2002",https://myanimelist.net/anime/1290/WXIII_Kidou_Keisatsu_Patlabor,False
2202,Waga Seishun no Arcadia,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Space']","Earth has been conquered by the evil Illumidus Empire, with parallels drawn to the U.S. post World War II occupation of Japan. Captain Harlock with a group that will become his life long friends begin their fight against this tyranny visited upon the planet Earth, with no regard to the costs the struggle will have on them, caring only for the ideal of restoring freedom to the people of Earth. 
 
(Source: ANN)",Movie,,['Toei Animation'],7.67,2397.0,5028.0,5603.0,1.0,Unknown,"Jul 28, 1982",https://myanimelist.net/anime/2202/Waga_Seishun_no_Arcadia,False
31439,Wagamama High Spec,"['Comedy', 'School']","The adorable girls of Ousui Academy's student council love to spend time with their crush, Kouki Narumi. But what happens when he isn't around?  
 
For the student council, consisting of otaku president Kaoruko Rokuonji; headstrong Ashe Rufflette Sakuragi; quiet computer programmer Toa Narumi; and Toa's best friend, the impish Mihiro Miyase, it means they will have to keep themselves entertained.  Wagamama High Spec  offers a glimpse into the girls' lives as they get into amusing—and sometimes risqué—hijinks at their school and around town. 
 
[Written by MAL Rewrite]",TV,['Hobi Animation'],['AXsiZ'],5.46,9450.0,2676.0,25082.0,12.0,Visual novel,"Apr 12, 2016 to Jun 28, 2016",https://myanimelist.net/anime/31439/Wagamama_High_Spec,False
1744,Wagamama☆Fairy Mirumo de Pon!,"['Kids', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'School', 'Drama', 'Shoujo']","Kaede is a cheerful and energetic eighth grader. When it comes to boys, however, she is hopelessly shy.  
 
One day, on her way home from school, Kaede walks into a mysterious shop and buys a colorful cocoa mug. When she reaches home, she casually peeks into the bottom of the mug and discovers an engraved note, which says, ""If you read this message aloud while pouring hot cocoa into the mug, a love fairy (""muglox"") will appear and grant your every wish."" The skeptical but curious Kaede follows the directions and announces her wish to date Yuuki, the class heartthrob. Suddenly, the adorable blue Mirumo appears! We soon find out, however, that this cute little muglox would rather eat chocolate and create mischief than help Kaede.  
 
Mirumo, it seems, is prince of the muglox world. Horrified at the prospect of having to marry Rirumu, his princess bride-to-be, Mirumo has escaped the muglox world. Hot on his heels, however, are Rirumu, Yashichi the bounty hunter, and a cast of hundreds of muglox ranging from the good to the bad to the nutty. This gang of adorable troublemakers will see to it that school life for Kaede and her friends is never the same...  
 
(Source: mirmo-zibang) ",TV,['Trinity Sound'],['Studio Hibari'],7.43,4284.0,3915.0,10901.0,172.0,Manga,"Apr 6, 2002 to Sep 27, 2005",https://myanimelist.net/anime/1744/Wagamama%E2%98%86Fairy_Mirumo_de_Pon,False
3322,Wagaya no Oinari-sama.,,"The Mizuchi bloodline has long been hunted by Yokai, or monsters. Toru and Noboru Takagami are descendents of this bloodline, and under their grandmother's discretion, are given a secret weapon to combat these monsters. It is Tenko Kugen, a fox deity who can take the shape of a man or woman at will. The mischievous deity is accompanied by a shrine maiden, Ko, who will both live with the Takagami brothers at their house. Life just got complicated.  
 
(Source: NIS America) ",TV,,,7.31,,2688.0,27643.0,,,"Apr 7, 2008 to Sep 15, 2008",https://myanimelist.net/anime/3322/Wagaya_no_Oinari-sama,False
30355,Wakaba*Girl,"['Comedy', 'School', 'Slice of Life']","Wakaba Kohashi, a sheltered rich girl, dreams of becoming a fashionable and trendy gyaru because she admires their outgoing and carefree nature. With this goal in mind, Wakaba begins the school year hoping to make her high school debut as a gyaru. On the first day of class, she meets the pure Moeko Tokita, the serious Nao Mashiba, and the eccentric Mao Kurokawa, and the four of them quickly become friends as they learn about and imitate each other's lifestyles. 
 
 Wakaba*Girl  follows the adventures of these four friends while they experience events like school festivals, waterpark trips, and gym class tests. Along the way, Wakaba discovers what it is like to live as a regular student while Nao, Moeka, and Mao catch a glimpse into the life of a rich family. With never a dull moment in their lives, the four girls make sure to live each day to the fullest. 
 
[Written by MAL Rewrite]",TV,"['Showgate', 'NBCUniversal Entertainment Japan']",['Nexus'],6.95,12600.0,2415.0,28396.0,13.0,4-koma manga,"Jul 3, 2015 to Sep 25, 2015",https://myanimelist.net/anime/30355/WakabaGirl,False
30437,Wakako-zake,"['Seinen', 'Slice of Life']","Murasaki Wakako, who is 26 years old, loves going out alone to enjoy eating and drinking, especially when something unpleasant happens at work. This anime follows Wakako through many solitary outings, where she enjoys different combinations of food and drink! 
 
(Source: MangaHelpers, edited)",TV,,['Office DCI'],6.69,13269.0,2610.0,24843.0,12.0,Manga,"Jul 5, 2015 to Sep 20, 2015",https://myanimelist.net/anime/30437/Wakako-zake,False
2558,Wakakusa Monogatari: Nan to Jo-sensei,"['Drama', 'Historical', 'School', 'Slice of Life']","Nan Harding is the new student at Mr. and Mrs. Bhaer's school. Everyone thinks that she is a pain in the head, but not Mrs. Jo. Together with the other kids, they all embark on their personal adventures and misfortunes while learning in school.  
 
(Source: ANN)",TV,,['Nippon Animation'],7.82,1597.0,6155.0,3504.0,40.0,Unknown,"Jan 17, 1993 to Dec 19, 1993",https://myanimelist.net/anime/2558/Wakakusa_Monogatari__Nan_to_Jo-sensei,False
3196,Wakakusa no Charlotte,"['Drama', 'Historical', 'Kids', 'Shoujo', 'Slice of Life']","Charlotte is a girl who lives on a farm in Canada. On her 12th birthday, her father tells her that her mother, whom Charlotte has always believed to be dead, is actually alive and living in Paris, but soon she will arrive to live with them! Charlotte is very upset about this at first, but just when she adjusts to the idea, her father soon dies! Now Charlotte must face many challenges to live. She discovers that her father was from a noble family and her grandfather wants to force Charlotte to return to the family. She doesn't know her mother at all. Meanwhile, a landowner is trying to steal away her father's farm! Poor Charlotte...",TV,['TV Asahi'],['Nippon Animation'],6.9,371.0,8401.0,1378.0,30.0,Unknown,"Oct 29, 1977 to May 27, 1978",https://myanimelist.net/anime/3196/Wakakusa_no_Charlotte,False
37433,Wakaokami wa Shougakusei!,"['Slice of Life', 'Supernatural']","12-year-old Oriko Seki, who lost her parents in a car accident, ended up living in her grandmother's Onsen Ryokan ""Haru no Ya."" With the ghost ""Uribou"" cohabitating with her and all the other odds, she ended up training to be a young female innkeeper. At first, she didn't like the training, but gradually felt her admiration for her title and began to train seriously. Thus, the growth of the young warrior Oriko begins. 
 
(Source: MAL News)",TV,['Techno Sound'],"['Madhouse', 'DLE']",6.09,295.0,6218.0,2441.0,,Novel,"Apr 8, 2018 to Sep 23, 2018",https://myanimelist.net/anime/37433/Wakaokami_wa_Shougakusei,False
25875,"Wake Up, Girl Zoo!",['Comedy'],"""Wake Up, Girl Zoo!"" is a small zoo located in the outskirts of Sendai. On the verge of closure, its director Tange and breeding staff Matsuda must set out to find a new animal unit for the zoo. How will they revive the zoo with the seven newly gathered animals? 
 
(Source: Official website)",ONA,,"['Ordet', 'Studio Moriken']",6.12,1866.0,5865.0,4262.0,10.0,Original,"Oct 22, 2014 to Feb 25, 2015",https://myanimelist.net/anime/25875/Wake_Up_Girl_Zoo,False
19023,"Wake Up, Girls!","['Drama', 'Music']","On Christmas 2013, the band Wake Up, Girls plays their debut song to a small audience without much fanfare. After the concert, the group’s manager takes off with the money, leaving Green Leaves Entertainment on the verge of closure and the band without a future. 
 
Despite this tumultuous beginning, the girls get a second chance, thanks to a mysterious benefactor and a shady business proposal. From here it’s a rocky climb to the top, but it’s a climb the girls are ready to make.  Wake Up, Girls!  follows the internal and external struggles of being a small-time idol girl band, from finding and accepting gigs to competing in popularity against other pop bands. 
 
Through the band, the girls come to accept their pasts and become more certain about their futures. Faced with increasing stakes and popularity, each of the band’s seven members must find the strength and courage inside herself to give her all to the band.",TV,"['TV Tokyo', 'Avex Entertainment', 'Sotsu', 'Sega', 'Gakken', 'Rakuonsha', 'AT-X', 'Toho', 'Ultra Super Pictures', 'DIVE II Entertainment', 'Good Smile Company']","['Tatsunoko Production', 'Ordet']",7.05,13323.0,2112.0,37132.0,12.0,Original,"Jan 11, 2014 to Mar 29, 2014",https://myanimelist.net/anime/19023/Wake_Up_Girls,False
19151,Walkure Romanze,"['Action', 'Ecchi', 'Romance', 'Harem', 'School', 'Sports']","Taking place at Winford Academy located in an old town called Helen's Hill, the story is all about knights and the sport of jousting. At this school, students learn how to become knights, ride horses and joust properly. The main character is a young man named Takahiro Mizuno who was training to become a knight and jouster but after suffering an injury he dropped out of the knight program and joined the begleiter (assistant) program instead. Due to his animal handling skills and former experience as a jouster, this makes him a hot commodity. Multiple beautiful girls in the school want him to become their personal begleiter, though Takahiro always refuses their offers. 
 
One day a bizarre accident causes his friend, Mio Kisaski, to be challenged to a jousting duel despite her not actually being a knight. Takahiro agrees to become her temporary begleiter, but that ends up only being the beginning of their partnership as she enrolls in the annual tournament. ",TV,"['Lantis', 'Pony Canyon']",['8bit'],6.52,30859.0,1179.0,75876.0,12.0,Visual novel,"Oct 7, 2013 to Dec 23, 2013",https://myanimelist.net/anime/19151/Walkure_Romanze,False
2608,Wangan Midnight,"['Action', 'Cars', 'Seinen', 'Sports']","Based on a seinen manga by Kusunoki Michiharu serialised in Young Magazine.  
 
The story gets its roots from the actual street racing that occurs on Tokyo's Shuto Expressway, one stretch of which is known as the ""Wangan"", literally meaning ""bay side"" (although it is generally used to refer to the freeway), the longest, straightest road in the entire country. Of course, there's also lots of traffic to contend with, including a fair number of heavy trucks. Because of this, the action is inherently hazardous, and wrecks are common. Blown engines are also a frequent hazard, especially with the extreme-high power engines.  
 
One day, Akio Asakura, a third year high school student, is driving his Fairlady Z (Z31) and is challenged by Tatsuya Shima, a doctor, in his black Porsche 964 Turbo (nicknamed the ""BlackBird""). With a friend in the passenger seat and two girls in the back, Akio pitifully tries to win, but is defeated. Determined to become faster, he goes to the junkyard to buy parts for his car, when he sees a pristine, unscratched midnight blue Fairlady Z (S30) in the junkyard. Intrigued as to why such a machine is about to be junked, he buys it. He soon finds that the car is unnaturally fast due to a tuned L28 engine, bored and stroked to 3.1 liters combined with twin turbos, which produces 620bhp. He also finds that all of the car's previous owners had unfortunate accidents in it, starting with the first owner's death. The manga follows Akio's various encounters, though the central plot revolves around his constant battle with the BlackBird for superiority.  
 
(Source: AniDB) ",TV,['OB Planning'],['A.C.G.T.'],7.51,5777.0,3236.0,14453.0,26.0,Manga,"Jun 15, 2007 to Sep 13, 2008",https://myanimelist.net/anime/2608/Wangan_Midnight,False
29087,Wangpai Yushi,"['Comedy', 'Fantasy', 'School', 'Shounen', 'Supernatural']","In a world where yin and yang has lost its balance and day merged with night, humans and monsters learn to coexist. Our hardworking censorates do their best to fight the ‘untamed’ monsters in this joyful story. 
 
(Source: EIH Scans)",ONA,"['Tencent Animation', 'Studio LAN']",['Haoliners Animation League'],6.79,249.0,7313.0,2086.0,39.0,Manga,"Jun 27, 2014 to Jan 20, 2016",https://myanimelist.net/anime/29087/Wangpai_Yushi,False
36148,Wangu Xian Qiong,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']","Heavenly Dao is eternal, however life is limited, making heaven and earth pieces of a chessboard. 
 
Gu Hai from the 21st century was taken onto another world. Gu Hai became a formidable opponent in the area of trade. In the times of war, he comes up with strategies for the Chen Empire against the Song Empire. 
 
A fairy from heaven became interested in him and gave him a mission to complete on his journey. However this may bring turmoil and chaos upon the world. ",ONA,['iQIYI'],['Haoliners Animation League'],7.0,306.0,7065.0,1014.0,12.0,Novel,"May 18, 2017 to Jul 27, 2017",https://myanimelist.net/anime/36148/Wangu_Xian_Qiong,False
4176,Wanna-Be's,"['Action', 'Comedy', 'Sports']","This OVA begins with a tag-team battle between the elegant girls of Dream Team and the heavy-face-painted women of Foxy Ladies. Naturally, the Dream Team gets the crap kicked out of them, but not before one of them makes one strong attempt at lifting the 250-pound Foxy lady over her head. The ones to take their place are Eri and Miki of the Wanna-Be's team. Miki and Eri are both just fun girls who want to have fun, but once they begin their new training with the mysterious Kidou Corporation, the same corporation that trained the Dream Team, they discover that there is something deeper behind their training. ",OVA,"['AIC', 'Movic', 'Sony Music Entertainment']",,5.19,477.0,8632.0,1059.0,1.0,Unknown,"Dec 25, 1986",https://myanimelist.net/anime/4176/Wanna-Bes,False
